46101 51036 17913 15060 39.1251 7099
44898 36666 47303 33359 39.7874 1716.8
25117 28019 27514 15697 39.842 -1522.2
34405 38156 24746 20721 39.9012 2274.2
19593 18841 50056 26304 40.8754 -4959
36861 38525 35727 29097 42.4955 2411.8
50592 42913 54723 11200 42.5847 4056
39064 25236 44933 16238 42.6687 -2564.2
47217 34286 20205 49553 42.8423 824.6
33058 21613 29869 44795 44.8394 -3922
19523 10995 23034 24477 44.8724 -7897
31368 41157 26191 54564 43.2366 3393
53685 43694 10550 28903 43.2461 4344
42087 24647 41159 30392 43.2625 -2786.2
37650 23602 38332 20273 43.2603 -3177.6
49706 35269 18697 15258 43.2748 1189.6
34759 55478 54631 54396 43.3019 8753
47546 23714 39546 14406 43.3274 -3135.3
20864 53531 11637 43344 43.606 8023
30055 34773 22551 19885 43.6247 1002.8
40051 54124 28383 46652 43.7776 8246
36708 29764 28038 17913 43.795 -871.6
44979 52523 54746 40694 43.8718 7647
18152 12852 16434 24879 46.131 -7202
18194 51811 45805 37839 46.1887 7379
29194 48449 25501 14418 46.2818 6121
53301 48745 50185 50806 46.3747 6233
14665 32008 32162 10774 46.4901 -33.36
29012 48260 28887 39785 46.6199 6050
13885 40001 49458 27329 46.9008 2958
22908 14908 46855 25882 45.1072 -6432
49737 20444 45727 33817 45.1384 -4359
42822 36470 11525 49713 45.2152 1637
23482 16709 53015 43948 45.299 -5758
39206 11614 13475 21070 45.3734 -7664
28169 53029 51853 48205 45.4618 7832
14978 54336 30574 10104 45.5694 8321
25547 48652 45269 21201 45.6298 6194
49352 55472 50735 16705 45.7458 8746
33326 35924 46781 49436 45.8095 1431.5
52164 52742 16895 43795 45.9163 7725
42923 40058 28248 28999 45.9661 2979
28544 33088 52985 15790 48.0408 369.9
34695 33428 11078 34171 48.0737 497.3
28200 38941 53392 46857 48.1395 2559.5
44783 10298 25562 26598 48.1793 -8155
54571 27913 12145 49731 48.2501 -1565.4
54182 44344 30047 51852 48.2916 4582
25579 36396 36703 15438 48.3557 1606.9
21179 53729 19348 51832 48.4395 8091
15366 50732 46378 46447 48.469 6970
11275 53587 47156 26923 48.4973 8038
43019 44650 26974 51501 48.5368 4696
11708 24319 24797 43351 48.7248 -2912.3
50539 45402 15900 19603 48.7776 4977
26974 37919 30341 39823 48.7927 2176.2
24139 45055 47172 47439 48.7897 4846
42440 45993 27088 29851 48.8535 5198
29564 32210 10379 28470 48.9188 40.33
39585 17557 46533 11597 48.9419 -5440
23744 52387 20004 12934 48.9509 7589
16962 13758 10057 44055 48.9796 -6863
39190 21850 10627 46035 48.5051 -3834
16896 16033 15106 30745 47.0277 -6012
53007 28824 25960 34804 47.0319 -1225.3
20300 12293 30740 36712 47.0532 -7410
45121 21166 54887 10613 47.0599 -4090
30714 20052 11775 37842 47.1061 -4507
16391 27310 10860 53381 47.0689 -1793.4
26464 46452 18673 19943 47.1057 5368
12430 38887 38135 15072 47.1551 2537
10295 31109 22033 14770 47.1564 -372.6
15562 13786 43904 51730 47.1907 -6852
18876 46987 33940 27097 47.2404 5568
25987 45479 15996 37327 47.2166 5004
46267 25337 15690 36320 47.241 -2530.1
11072 10553 25219 15517 47.2607 -8062
19034 13912 20595 26752 47.2515 -6805
43875 24760 49919 37823 47.2501 -2746
52297 50997 21427 46564 47.2675 7069
34521 10256 35654 30492 47.2716 -8172
23441 22230 18828 20185 47.2615 -3693
17820 25506 52350 11141 47.259 -2468.2
23139 50714 17836 48080 47.2602 6962
33737 27489 44324 12967 47.2607 -1725.8
32271 44181 10144 47113 47.2709 4519
13606 29565 44779 37606 47.2299 -950
17430 50707 53846 15936 47.2296 6959
39067 12782 29041 36684 47.2147 -7227
32170 46715 37783 53801 47.2223 5467
10375 49335 48782 13780 47.2067 6446
48740 28906 48016 41054 47.189 -1194.9
54428 41836 50850 17426 47.1458 3643
24925 43105 51888 36418 47.1457 4116
21047 41754 22951 25184 47.1451 3611
22495 12423 46588 14822 47.033 -7362
40099 46013 53330 39860 47.4009 5205
10265 52807 29936 46778 48.733 7745
29243 51657 29181 30919 48.744 7316
39889 37425 22781 47690 45.0938 1994
33148 47428 28901 42167 45.0433 5738
14525 15443 51268 14570 45.0397 -6232
17958 34010 31979 52891 46.9689 715.4
13699 17241 43080 16174 46.9127 -5559
38476 27081 47473 51137 46.8368 -1876.4
27578 25912 50533 28339 46.8112 -2314.3
44104 43148 18870 43931 46.7334 4137
18060 23334 20674 27322 46.6909 -3279
11618 22323 9894 50287 46.6369 -3657
31500 18999 29842 20104 43.1641 -4900
37816 55001 29088 31143 43.1513 8575
41902 15802 19362 11583 43.1074 -6096
25030 40849 43600 31463 43.0952 3278
29243 50354 41572 46336 43.0489 6836
14610 18712 44604 29893 43.0373 -5008
17622 32604 52860 49667 44.006 191
21522 20559 26678 46455 44.9413 -4317
27433 26992 33540 18449 44.9221 -1908.9
12314 45866 18814 49546 44.8877 5155
33242 11793 21722 11274 44.8627 -7597
26425 18785 29404 29232 41.6979 -4980
19167 34127 15295 29645 41.7082 763.1
27991 49230 42825 53325 41.5485 6419
39974 26631 17256 19583 41.6595 -2042.3
38635 34531 21788 31042 41.6022 915.3
12684 19810 40915 39539 41.5702 -4597
46606 23733 53006 9916 41.5217 -3126
18506 16068 29074 44107 41.4908 -5997
13417 14210 39881 42661 41.3786 -6693
14162 30016 54186 17517 41.3457 -776
23826 52196 43157 36826 41.2651 7528
53547 19852 19642 44061 41.1165 -4579
28696 40866 30938 45990 41.0757 3288
10517 30888 54891 40204 41.0332 -449.5
